#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  1.1368  -13.3992  -12.9354  -12.8073  -12.7068   -6.2704   -6.2086   -6.1691   -6.0101   -5.9436   -5.6693   -5.6614   -5.6202   -5.5106   -5.4661   -5.2674   -5.2132   -5.1638   -5.0806   -5.0079   -4.8620   -4.7936   -4.7099   -4.6863   -4.6248   -4.5590   -4.4731   -4.4182   -4.3830   -4.3567   -4.2876   -4.2419   -4.1594   -4.1239   -4.0499   -3.9418   -3.9049   -3.8662   -3.7929   -3.7469   -3.6970   -3.6617   -3.5941   -3.5140   -3.3914   -3.3607   -3.2145   -3.1806   -2.4616   -2.0390   -1.7066   -1.5549   -1.0163   -0.6312   -0.4229   -0.1040   -0.0354    0.1734    1.2681    2.0934    2.5695    3.6887    4.5416    4.7580    5.0417    5.3379    5.7246    6.2529    6.5234
  1.1613  -13.4074  -12.9363  -12.7998  -12.7042   -6.2692   -6.2019   -6.1669   -6.0079   -5.9489   -5.6694   -5.6609   -5.6135   -5.5189   -5.4663   -5.2633   -5.2057   -5.1482   -5.0806   -5.0239   -4.8797   -4.7895   -4.6968   -4.6778   -4.6301   -4.5343   -4.4800   -4.4335   -4.3895   -4.3574   -4.2848   -4.2382   -4.1675   -4.1321   -4.0505   -3.9368   -3.9015   -3.8628   -3.7866   -3.7492   -3.6966   -3.6595   -3.5991   -3.4997   -3.3930   -3.3712   -3.2021   -3.1517   -2.5499   -2.0481   -1.7483   -1.5305   -1.0197   -0.6115   -0.4072   -0.1063   -0.0255    0.1064    1.2598    2.2119    2.6294    3.5807    4.5080    4.7550    5.0548    5.3320    5.7092    6.3299    6.5359
  1.1857  -13.4138  -12.9373  -12.7937  -12.7022   -6.2679   -6.1965   -6.1670   -6.0028   -5.9532   -5.6726   -5.6605   -5.6055   -5.5263   -5.4664   -5.2593   -5.2010   -5.1352   -5.0836   -5.0305   -4.9014   -4.7834   -4.6899   -4.6730   -4.6275   -4.5106   -4.4855   -4.4477   -4.3973   -4.3552   -4.2814   -4.2375   -4.1756   -4.1379   -4.0513   -3.9339   -3.8987   -3.8589   -3.7807   -3.7509   -3.6965   -3.6573   -3.6037   -3.4913   -3.3948   -3.3736   -3.2056   -3.1022   -2.6384   -2.0506   -1.7860   -1.5085   -1.0223   -0.5937   -0.3876   -0.1206   -0.0176    0.0554    1.2532    2.3257    2.6763    3.4781    4.4748    4.7550    5.0654    5.3269    5.6967    6.3884    6.5494
  1.2102  -13.4184  -12.9380  -12.7892  -12.7007   -6.2666   -6.1924   -6.1684   -5.9966   -5.9567   -5.6761   -5.6606   -5.5982   -5.5323   -5.4665   -5.2555   -5.1984   -5.1282   -5.0880   -5.0254   -4.9245   -4.7768   -4.6922   -4.6679   -4.6180   -4.4959   -4.4857   -4.4588   -4.4062   -4.3498   -4.2789   -4.2398   -4.1824   -4.1413   -4.0521   -3.9325   -3.8967   -3.8553   -3.7759   -3.7520   -3.6965   -3.6553   -3.6074   -3.4898   -3.3919   -3.3727   -3.2127   -3.0443   -2.7244   -2.0486   -1.8168   -1.4916   -1.0240   -0.5794   -0.3638   -0.1491   -0.0119    0.0252    1.2482    2.4278    2.7070    3.3891    4.4470    4.7561    5.0732    5.3228    5.6875    6.4295    6.5582
  1.2347  -13.4212  -12.9386  -12.7864  -12.6998   -6.2657   -6.1897   -6.1701   -5.9913   -5.9595   -5.6785   -5.6609   -5.5931   -5.5364   -5.4667   -5.2527   -5.1971   -5.1269   -5.0907   -5.0131   -4.9459   -4.7716   -4.6972   -4.6635   -4.6088   -4.4974   -4.4773   -4.4630   -4.4146   -4.3435   -4.2781   -4.2431   -4.1865   -4.1429   -4.0527   -3.9320   -3.8955   -3.8527   -3.7727   -3.7526   -3.6966   -3.6540   -3.6098   -3.4915   -3.3874   -3.3707   -3.2192   -2.9827   -2.8031   -2.0452   -1.8375   -1.4810   -1.0250   -0.5703   -0.3390   -0.1824   -0.0087    0.0120    1.2452    2.5051    2.7199    3.3259    4.4286    4.7571    5.0780    5.3202    5.6819    6.4542    6.5632
  1.2592  -13.4221  -12.9387  -12.7855  -12.6995   -6.2653   -6.1886   -6.1708   -5.9892   -5.9606   -5.6794   -5.6611   -5.5912   -5.5379   -5.4667   -5.2516   -5.1968   -5.1272   -5.0913   -5.0049   -4.9568   -4.7696   -4.6994   -4.6619   -4.6050   -4.4990   -4.4760   -4.4612   -4.4184   -4.3406   -4.2782   -4.2446   -4.1879   -4.1434   -4.0530   -3.9319   -3.8951   -3.8518   -3.7717   -3.7528   -3.6967   -3.6535   -3.6106   -3.4926   -3.3856   -3.3696   -3.2218   -2.9419   -2.8498   -2.0435   -1.8449   -1.4774   -1.0254   -0.5672   -0.3263   -0.1989   -0.0078    0.0087    1.2442    2.5360    2.7216    3.3026    4.4222    4.7576    5.0797    5.3193    5.6801    6.4625    6.5658
  1.2592  -13.4221  -12.9387  -12.7855  -12.6995   -6.2653   -6.1886   -6.1708   -5.9892   -5.9606   -5.6794   -5.6611   -5.5912   -5.5379   -5.4667   -5.2516   -5.1968   -5.1272   -5.0913   -5.0049   -4.9568   -4.7696   -4.6994   -4.6619   -4.6050   -4.4990   -4.4760   -4.4612   -4.4184   -4.3406   -4.2782   -4.2446   -4.1879   -4.1434   -4.0530   -3.9319   -3.8951   -3.8518   -3.7717   -3.7528   -3.6967   -3.6535   -3.6106   -3.4926   -3.3856   -3.3696   -3.2218   -2.9419   -2.8498   -2.0435   -1.8449   -1.4774   -1.0254   -0.5672   -0.3263   -0.1989   -0.0078    0.0087    1.2442    2.5360    2.7216    3.3026    4.4222    4.7576    5.0797    5.3193    5.6801    6.4625    6.5654
  1.2805  -13.4214  -12.9398  -12.7854  -12.6994   -6.2655   -6.1883   -6.1704   -5.9925   -5.9577   -5.6892   -5.6576   -5.5853   -5.5372   -5.4640   -5.2517   -5.1966   -5.1272   -5.0914   -5.0046   -4.9564   -4.7713   -4.7036   -4.6596   -4.6031   -4.5042   -4.4786   -4.4588   -4.4148   -4.3379   -4.2799   -4.2457   -4.1886   -4.1444   -4.0488   -3.9325   -3.8983   -3.8507   -3.7726   -3.7529   -3.6964   -3.6545   -3.6146   -3.4874   -3.3857   -3.3677   -3.2231   -2.9428   -2.8480   -2.0451   -1.8427   -1.4731   -1.0310   -0.5689   -0.3276   -0.2236   -0.0091    0.0344    1.2530    2.5217    2.7335    3.3055    4.4245    4.7570    5.0776    5.3179    5.6771    6.4655    6.5662
  1.3018  -13.4194  -12.9428  -12.7852  -12.6990   -6.2659   -6.1877   -6.1689   -5.9997   -5.9514   -5.7079   -5.6549   -5.5701   -5.5357   -5.4559   -5.2519   -5.1961   -5.1271   -5.0917   -5.0038   -4.9550   -4.7761   -4.7140   -4.6544   -4.5982   -4.5169   -4.4825   -4.4561   -4.4060   -4.3303   -4.2843   -4.2482   -4.1908   -4.1470   -4.0378   -3.9344   -3.9065   -3.8491   -3.7755   -3.7535   -3.6958   -3.6583   -3.6217   -3.4756   -3.3863   -3.3618   -3.2268   -2.9457   -2.8424   -2.0498   -1.8361   -1.4608   -1.0473   -0.5745   -0.3326   -0.2758   -0.0112    0.0900    1.2788    2.4860    2.7622    3.3144    4.4315    4.7553    5.0716    5.3135    5.6684    6.4725    6.5690
  1.3231  -13.4160  -12.9478  -12.7848  -12.6984   -6.2667   -6.1877   -6.1657   -6.0074   -5.9445   -5.7293   -5.6545   -5.5509   -5.5335   -5.4424   -5.2525   -5.1952   -5.1270   -5.0921   -5.0027   -4.9525   -4.7839   -4.7269   -4.6486   -4.5928   -4.5317   -4.4863   -4.4552   -4.3965   -4.3196   -4.2896   -4.2505   -4.1940   -4.1501   -4.0223   -3.9385   -3.9164   -3.8495   -3.7804   -3.7557   -3.6956   -3.6644   -3.6247   -3.4635   -3.3873   -3.3509   -3.2330   -2.9505   -2.8324   -2.0577   -1.8253   -1.4419   -1.0725   -0.5857   -0.3549   -0.3197   -0.0144    0.1557    1.3204    2.4387    2.7978    3.3291    4.4427    4.7520    5.0623    5.3061    5.6542    6.4825    6.5736
  1.3445  -13.4112  -12.9548  -12.7842  -12.6978   -6.2679   -6.1890   -6.1606   -6.0137   -5.9377   -5.7512   -5.6557   -5.5374   -5.5240   -5.4243   -5.2533   -5.1939   -5.1268   -5.0927   -5.0015   -4.9486   -4.7944   -4.7404   -4.6431   -4.5902   -4.5448   -4.4896   -4.4555   -4.3906   -4.3090   -4.2922   -4.2505   -4.1975   -4.1530   -4.0049   -3.9461   -3.9251   -3.8537   -3.7868   -3.7603   -3.6966   -3.6681   -3.6221   -3.4547   -3.3889   -3.3355   -3.2414   -2.9571   -2.8172   -2.0691   -1.8109   -1.4188   -1.1032   -0.6064   -0.4055   -0.3328   -0.0189    0.2245    1.3762    2.3847    2.8354    3.3494    4.4579    4.7469    5.0506    5.2957    5.6351    6.4925    6.5835
  1.3658  -13.4052  -12.9636  -12.7831  -12.6971   -6.2696   -6.1917   -6.1538   -6.0174   -5.9313   -5.7728   -5.6577   -5.5358   -5.5026   -5.4026   -5.2547   -5.1920   -5.1263   -5.0934   -5.0005   -4.9433   -4.8073   -4.7530   -4.6387   -4.5936   -4.5535   -4.4917   -4.4566   -4.3915   -4.3015   -4.2898   -4.2453   -4.2006   -4.1554   -3.9878   -3.9572   -3.9318   -3.8625   -3.7944   -3.7662   -3.6986   -3.6674   -3.6149   -3.4498   -3.3909   -3.3178   -3.2508   -2.9653   -2.7965   -2.0844   -1.7932   -1.3963   -1.1342   -0.6412   -0.4497   -0.3412   -0.0248    0.2944    1.4440    2.3260    2.8729    3.3752    4.4762    4.7393    5.0374    5.2824    5.6116    6.4984    6.5949
  1.3871  -13.3979  -12.9741  -12.7817  -12.6967   -6.2721   -6.1958   -6.1458   -6.0180   -5.9249   -5.7935   -5.6607   -5.5362   -5.4799   -5.3786   -5.2565   -5.1895   -5.1255   -5.0943   -4.9997   -4.9366   -4.8216   -4.7641   -4.6366   -4.6021   -4.5586   -4.4929   -4.4578   -4.3983   -4.3004   -4.2814   -4.2339   -4.2026   -4.1565   -3.9762   -3.9674   -3.9382   -3.8742   -3.8026   -3.7712   -3.7005   -3.6641   -3.6038   -3.4478   -3.3933   -3.3036   -3.2573   -2.9747   -2.7698   -2.1042   -1.7728   -1.3820   -1.1576   -0.6910   -0.4793   -0.3500   -0.0322    0.3643    1.5218    2.2636    2.9093    3.4062    4.4965    4.7288    5.0240    5.2665    5.5845    6.4897    6.5961
  1.4084  -13.3893  -12.9862  -12.7799  -12.6964   -6.2753   -6.2011   -6.1366   -6.0155   -5.9181   -5.8127   -5.6648   -5.5371   -5.4577   -5.3538   -5.2587   -5.1866   -5.1244   -5.0950   -4.9992   -4.9291   -4.8361   -4.7734   -4.6390   -4.6107   -4.5634   -4.4955   -4.4578   -4.4073   -4.3054   -4.2685   -4.2194   -4.2032   -4.1552   -3.9862   -3.9637   -3.9448   -3.8842   -3.8108   -3.7740   -3.7022   -3.6601   -3.5891   -3.4478   -3.3961   -3.3026   -3.2520   -2.9850   -2.7372   -2.1293   -1.7504   -1.3850   -1.1647   -0.7493   -0.4971   -0.3596   -0.0412    0.4340    1.6076    2.1980    2.9434    3.4424    4.5172    4.7156    5.0107    5.2490    5.5543    6.4657    6.5887
  1.4297  -13.3796  -12.9997  -12.7776  -12.6965   -6.2793   -6.2075   -6.1262   -6.0106   -5.9102   -5.8301   -5.6702   -5.5383   -5.4367   -5.3297   -5.2610   -5.1834   -5.1228   -5.0954   -4.9990   -4.9216   -4.8490   -4.7810   -4.6474   -4.6162   -4.5686   -4.5027   -4.4558   -4.4147   -4.3127   -4.2553   -4.2066   -4.2006   -4.1499   -4.0003   -3.9716   -3.9471   -3.8870   -3.8189   -3.7744   -3.7039   -3.6560   -3.5715   -3.4489   -3.3991   -3.3135   -3.2360   -2.9960   -2.6991   -2.1603   -1.7266   -1.4071   -1.1563   -0.8069   -0.5079   -0.3698   -0.0518    0.5033    1.6997    2.1298    2.9746    3.4835    4.5357    4.7012    4.9975    5.2316    5.5217    6.3871    6.5937
  1.4510  -13.3687  -13.0145  -12.7749  -12.6970   -6.2839   -6.2145   -6.1147   -6.0044   -5.9009   -5.8451   -5.6772   -5.5396   -5.4175   -5.3086   -5.2620   -5.1804   -5.1209   -5.0950   -4.9993   -4.9154   -4.8583   -4.7869   -4.6598   -4.6201   -4.5737   -4.5155   -4.4532   -4.4185   -4.3201   -4.2448   -4.2045   -4.1878   -4.1400   -4.0152   -3.9892   -3.9483   -3.8830   -3.8264   -3.7727   -3.7056   -3.6521   -3.5523   -3.4507   -3.4024   -3.3275   -3.2173   -3.0073   -2.6564   -2.1974   -1.7020   -1.4410   -1.1458   -0.8533   -0.5149   -0.3803   -0.0642    0.5724    1.7964    2.0592    3.0016    3.5295    4.5478    4.6886    4.9827    5.2167    5.4879    6.3034    6.4922
  1.4724  -13.3567  -13.0303  -12.7719  -12.6978   -6.2888   -6.2221   -6.1021   -5.9981   -5.8906   -5.8565   -5.6860   -5.5408   -5.4007   -5.2946   -5.2582   -5.1777   -5.1184   -5.0935   -5.0000   -4.9115   -4.8626   -4.7913   -4.6737   -4.6240   -4.5781   -4.5324   -4.4520   -4.4184   -4.3256   -4.2380   -4.2046   -4.1734   -4.1270   -4.0315   -4.0073   -3.9508   -3.8764   -3.8331   -3.7691   -3.7072   -3.6484   -3.5330   -3.4529   -3.4060   -3.3400   -3.1982   -3.0189   -2.6105   -2.2402   -1.6772   -1.4799   -1.1499   -0.8764   -0.5194   -0.3905   -0.0784    0.6412    1.8962    1.9867    3.0234    3.5802    4.5487    4.6818    4.9644    5.2071    5.4541    6.1585    6.3708
  1.4937  -13.3438  -13.0470  -12.7685  -12.6991   -6.2938   -6.2299   -6.0886   -5.9923   -5.8840   -5.8592   -5.6964   -5.5422   -5.3870   -5.2910   -5.2470   -5.1753   -5.1157   -5.0906   -5.0012   -4.9093   -4.8622   -4.7943   -4.6883   -4.6283   -4.5816   -4.5516   -4.4530   -4.4161   -4.3282   -4.2359   -4.2032   -4.1611   -4.1139   -4.0485   -4.0213   -3.9538   -3.8703   -3.8385   -3.7640   -3.7084   -3.6449   -3.5167   -3.4550   -3.4098   -3.3472   -3.1792   -3.0304   -2.5647   -2.2859   -1.6530   -1.5205   -1.1763   -0.8715   -0.5224   -0.3997   -0.0945    0.7101    1.9118    1.9987    3.0385    3.6356    4.5374    4.6805    4.9417    5.2048    5.4225    6.0423    6.2683
  1.5150  -13.3299  -13.0644  -12.7649  -12.7007   -6.2984   -6.2377   -6.0750   -5.9869   -5.8870   -5.8476   -5.7080   -5.5441   -5.3772   -5.2927   -5.2335   -5.1730   -5.1127   -5.0864   -5.0025   -4.9071   -4.8594   -4.7961   -4.7028   -4.6330   -4.5852   -4.5699   -4.4559   -4.4128   -4.3274   -4.2387   -4.1992   -4.1541   -4.1039   -4.0615   -4.0307   -3.9567   -3.8664   -3.8414   -3.7580   -3.7089   -3.6416   -3.5079   -3.4559   -3.4140   -3.3451   -3.1602   -3.0417   -2.5273   -2.3260   -1.6310   -1.5613   -1.2170   -0.8472   -0.5244   -0.4067   -0.1125    0.7791    1.8362    2.1012    3.0457    3.6953    4.5183    4.6778    4.9163    5.2093    5.3961    5.9343    6.1757
  1.5363  -13.3153  -13.0823  -12.7611  -12.7027   -6.3025   -6.2455   -6.0620   -5.9812   -5.8927   -5.8304   -5.7201   -5.5468   -5.3720   -5.2956   -5.2216   -5.1700   -5.1097   -5.0813   -5.0034   -4.9034   -4.8564   -4.7969   -4.7168   -4.6389   -4.5965   -4.5774   -4.4606   -4.4090   -4.3236   -4.2454   -4.1939   -4.1539   -4.1009   -4.0645   -4.0357   -3.9592   -3.8656   -3.8412   -3.7520   -3.7084   -3.6384   -3.5095   -3.4548   -3.4182   -3.3312   -3.1411   -3.0520   -2.5198   -2.3382   -1.6254   -1.5896   -1.2614   -0.8149   -0.5264   -0.4100   -0.1324    0.8485    1.7596    2.2035    3.0435    3.7589    4.4962    4.6657    4.8918    5.2177    5.3797    5.8360    6.0858
  1.5576  -13.3000  -13.1004  -12.7573  -12.7050   -6.3058   -6.2528   -6.0510   -5.9737   -5.8977   -5.8135   -5.7306   -5.5509   -5.3712   -5.2979   -5.2126   -5.1659   -5.1067   -5.0758   -5.0034   -4.8981   -4.8543   -4.7973   -4.7298   -4.6475   -4.6113   -4.5755   -4.4665   -4.4044   -4.3184   -4.2549   -4.1911   -4.1564   -4.1031   -4.0616   -4.0361   -3.9611   -3.8668   -3.8386   -3.7467   -3.7065   -3.6353   -3.5191   -3.4529   -3.4222   -3.3073   -3.1230   -3.0592   -2.5556   -2.3084   -1.6656   -1.5778   -1.3026   -0.7817   -0.5290   -0.4081   -0.1541    0.9184    1.6824    2.3041    3.0310    3.8258    4.4740    4.6396    4.8714    5.2263    5.3785    5.7498    5.9987
  1.5789  -13.2844  -13.1184  -12.7536  -12.7075   -6.3082   -6.2596   -6.0428   -5.9636   -5.9016   -5.8030   -5.7347   -5.5567   -5.3738   -5.2994   -5.2063   -5.1612   -5.1039   -5.0706   -5.0024   -4.8914   -4.8533   -4.7979   -4.7411   -4.6600   -4.6215   -4.5705   -4.4727   -4.3987   -4.3131   -4.2659   -4.1950   -4.1540   -4.1067   -4.0603   -4.0322   -3.9622   -3.8685   -3.8350   -3.7427   -3.7033   -3.6321   -3.5324   -3.4513   -3.4260   -3.2777   -3.1117   -3.0561   -2.6145   -2.2556   -1.7190   -1.5597   -1.3373   -0.7517   -0.5329   -0.3998   -0.1775    0.9889    1.6051    2.4016    3.0079    3.8950    4.4519    4.6019    4.8546    5.2338    5.3942    5.6765    5.9148
  1.6003  -13.2688  -13.1359  -12.7501  -12.7099   -6.3098   -6.2655   -6.0377   -5.9512   -5.9046   -5.8039   -5.7280   -5.5643   -5.3781   -5.3002   -5.2020   -5.1564   -5.1014   -5.0663   -5.0005   -4.8843   -4.8531   -4.7991   -4.7502   -4.6743   -4.6274   -4.5641   -4.4787   -4.3920   -4.3105   -4.2761   -4.2027   -4.1469   -4.1101   -4.0622   -4.0267   -3.9627   -3.8697   -3.8314   -3.7401   -3.6994   -3.6286   -3.5466   -3.4498   -3.4295   -3.2468   -3.1136   -3.0344   -2.6811   -2.1941   -1.7782   -1.5430   -1.3647   -0.7270   -0.5377   -0.3854   -0.2019    1.0598    1.5283    2.4939    2.9745    3.9648    4.4268    4.5611    4.8398    5.2419    5.4227    5.6182    5.8345
  1.6216  -13.2541  -13.1520  -12.7472  -12.7121   -6.3106   -6.2702   -6.0348   -5.9379   -5.9070   -5.8125   -5.7148   -5.5728   -5.3823   -5.3007   -5.1992   -5.1526   -5.0995   -5.0630   -4.9984   -4.8777   -4.8530   -4.8010   -4.7568   -4.6870   -4.6306   -4.5578   -4.4836   -4.3846   -4.3138   -4.2815   -4.2099   -4.1391   -4.1125   -4.0657   -4.0221   -3.9627   -3.8704   -3.8283   -3.7386   -3.6957   -3.6247   -3.5596   -3.4483   -3.4326   -3.2183   -3.1234   -2.9983   -2.7487   -2.1293   -1.8407   -1.5292   -1.3848   -0.7088   -0.5425   -0.3670   -0.2262    1.1304    1.4531    2.5777    2.9334    4.0316    4.3940    4.5286    4.8270    5.2518    5.4547    5.5810    5.7595
  1.6429  -13.2423  -13.1647  -12.7451  -12.7137   -6.3110   -6.2732   -6.0335   -5.9266   -5.9089   -5.8215   -5.7029   -5.5803   -5.3853   -5.3010   -5.1976   -5.1501   -5.0983   -5.0610   -4.9967   -4.8732   -4.8526   -4.8031   -4.7606   -4.6957   -4.6323   -4.5531   -4.4870   -4.3777   -4.3211   -4.2820   -4.2148   -4.1336   -4.1132   -4.0694   -4.0193   -3.9625   -3.8707   -3.8263   -3.7377   -3.6932   -3.6211   -3.5692   -3.4471   -3.4349   -3.1958   -3.1350   -2.9543   -2.8116   -2.0662   -1.9026   -1.5198   -1.3973   -0.6977   -0.5461   -0.3489   -0.2472    1.1974    1.3834    2.6452    2.8917    4.0868    4.3573    4.5106    4.8180    5.2609    5.4730    5.5796    5.6922
  1.6642  -13.2373  -13.1700  -12.7444  -12.7142   -6.3111   -6.2742   -6.0331   -5.9216   -5.9102   -5.8254   -5.6981   -5.5834   -5.3863   -5.3011   -5.1970   -5.1493   -5.0978   -5.0603   -4.9960   -4.8717   -4.8523   -4.8040   -4.7618   -4.6987   -4.6328   -4.5514   -4.4882   -4.3745   -4.3249   -4.2817   -4.2165   -4.1318   -4.1130   -4.0710   -4.0183   -3.9625   -3.8708   -3.8256   -3.7375   -3.6923   -3.6195   -3.5729   -3.4465   -3.4358   -3.1857   -3.1415   -2.9238   -2.8486   -2.0274   -1.9409   -1.5164   -1.4017   -0.6939   -0.5474   -0.3403   -0.2567    1.2366    1.3431    2.6749    2.8707    4.1109    4.3387    4.5053    4.8147    5.2647    5.4750    5.6016    5.6510
  1.6642  -12.9105  -12.7909  -12.7811  -12.7400   -6.2102   -6.1631   -6.1126   -6.0610   -5.6552   -5.6289   -5.5904   -5.5421   -5.3186   -5.2726   -5.2414   -5.1665   -5.0088   -4.9528   -4.9371   -4.8756   -4.8212   -4.7574   -4.6981   -4.6248   -4.5927   -4.5518   -4.3943   -4.3361   -4.3103   -4.3011   -4.2363   -4.2128   -4.1214   -4.0592   -4.0373   -4.0275   -3.9172   -3.8954   -3.8603   -3.8350   -3.7675   -3.6993   -3.6778   -3.6180   -3.3604   -3.3028   -3.0976   -3.0555   -2.5586   -2.4273   -1.6994   -1.4515   -1.0534   -0.9492   -0.8576   -0.6652    2.5117    2.6246    2.7250    2.7951    3.6707    3.8948    3.9813    4.2373    4.7844    4.9266    5.1925    5.3135
  1.7110  -12.9131  -12.7951  -12.7807  -12.7383   -6.2335   -6.1568   -6.1026   -6.0471   -5.6616   -5.6393   -5.5788   -5.5436   -5.3206   -5.2745   -5.2431   -5.1586   -5.0082   -4.9602   -4.9315   -4.8772   -4.8203   -4.7615   -4.7044   -4.6196   -4.5955   -4.5543   -4.3952   -4.3357   -4.3101   -4.2954   -4.2348   -4.2142   -4.1234   -4.0576   -4.0355   -4.0288   -3.9201   -3.9030   -3.8755   -3.8204   -3.7584   -3.7126   -3.6659   -3.6133   -3.3611   -3.3013   -3.0857   -3.0531   -2.5692   -2.4175   -1.6769   -1.4582   -1.1265   -0.9172   -0.8250   -0.6622    2.5016    2.6354    2.6984    2.8327    3.6157    3.9369    3.9966    4.2369    4.6629    4.9523    5.2169    5.3842
  1.7578  -12.9213  -12.8058  -12.7796  -12.7347   -6.2688   -6.1636   -6.0701   -6.0185   -5.6816   -5.6529   -5.5587   -5.5478   -5.3302   -5.2785   -5.2419   -5.1411   -5.0085   -4.9723   -4.9247   -4.8818   -4.8173   -4.7717   -4.7210   -4.6145   -4.5976   -4.5566   -4.4000   -4.3341   -4.3100   -4.2804   -4.2351   -4.2144   -4.1230   -4.0668   -4.0378   -4.0139   -3.9332   -3.9171   -3.8933   -3.8003   -3.7398   -3.7299   -3.6486   -3.6016   -3.3649   -3.2964   -3.0599   -3.0387   -2.5953   -2.3884   -1.6162   -1.4889   -1.2118   -0.9311   -0.7500   -0.6426    2.4785    2.6333    2.6963    2.8942    3.5209    3.9377    4.0732    4.2279    4.5109    4.9228    5.2965    5.5170
  1.8045  -12.9355  -12.8193  -12.7783  -12.7309   -6.2986   -6.1733   -6.0364   -5.9871   -5.7112   -5.6605   -5.5600   -5.5322   -5.3452   -5.2910   -5.2279   -5.1242   -5.0134   -4.9853   -4.9204   -4.8874   -4.8132   -4.7844   -4.7428   -4.6225   -4.5958   -4.5454   -4.4097   -4.3325   -4.3105   -4.2659   -4.2413   -4.2059   -4.1153   -4.0884   -4.0356   -3.9960   -3.9493   -3.9276   -3.9008   -3.7839   -3.7466   -3.7190   -3.6333   -3.5830   -3.3692   -3.2948   -3.0378   -2.9997   -2.6247   -2.3410   -1.5702   -1.5248   -1.2449   -0.9676   -0.7268   -0.5773    2.4442    2.6194    2.7360    2.9583    3.4260    3.8964    4.0360    4.2570    4.4968    4.8833    5.3492    5.6759
  1.8513  -12.9565  -12.8329  -12.7779  -12.7276   -6.3185   -6.1792   -6.0177   -5.9525   -5.7438   -5.6661   -5.5691   -5.5087   -5.3613   -5.3070   -5.2092   -5.1170   -5.0222   -5.0016   -4.9179   -4.8914   -4.8171   -4.7919   -4.7636   -4.6318   -4.5984   -4.5195   -4.4213   -4.3354   -4.3145   -4.2607   -4.2411   -4.1948   -4.1123   -4.1024   -4.0271   -3.9929   -3.9638   -3.9101   -3.9025   -3.7739   -3.7595   -3.7048   -3.6197   -3.5583   -3.3679   -3.3012   -3.0126   -2.9533   -2.6452   -2.2773   -1.6688   -1.4360   -1.2330   -1.0091   -0.7442   -0.4969    2.3912    2.6343    2.7843    3.0197    3.3342    3.7678    3.9803    4.3068    4.5951    4.8737    5.3513    5.8520
  1.8981  -12.9845  -12.8449  -12.7789  -12.7243   -6.3271   -6.1804   -6.0183   -5.9160   -5.7756   -5.6773   -5.5727   -5.4864   -5.3775   -5.3197   -5.1941   -5.1284   -5.0328   -5.0178   -4.9166   -4.8951   -4.8294   -4.7928   -4.7770   -4.6373   -4.5981   -4.4916   -4.4325   -4.3429   -4.3228   -4.2588   -4.2342   -4.1924   -4.1232   -4.0921   -4.0170   -3.9925   -3.9707   -3.9072   -3.8712   -3.7729   -3.7683   -3.6955   -3.6029   -3.5353   -3.3586   -3.3072   -2.9889   -2.9117   -2.6459   -2.1995   -1.7716   -1.3488   -1.2142   -1.0314   -0.7819   -0.4272    2.3135    2.6850    2.8323    3.0602    3.2591    3.6114    3.9740    4.3537    4.6633    4.9546    5.3258    6.0042
  1.9449  -13.0185  -12.8548  -12.7818  -12.7209   -6.3243   -6.1773   -6.0322   -5.8873   -5.8019   -5.6971   -5.5710   -5.4665   -5.3925   -5.3272   -5.1882   -5.1591   -5.0476   -5.0257   -4.9205   -4.9008   -4.8330   -4.8043   -4.7731   -4.6368   -4.5924   -4.4819   -4.4375   -4.3554   -4.3236   -4.2575   -4.2222   -4.1981   -4.1245   -4.0833   -4.0114   -3.9828   -3.9683   -3.9084   -3.8410   -3.7829   -3.7622   -3.6877   -3.5842   -3.5216   -3.3427   -3.2960   -2.9765   -2.8808   -2.6191   -2.1095   -1.8591   -1.2879   -1.2191   -1.0040   -0.8307   -0.3724    2.2068    2.7644    2.8605    3.0427    3.2634    3.4847    3.9890    4.4099    4.6627    5.1205    5.3027    6.0262
  1.9916  -13.0574  -12.8631  -12.7860  -12.7172   -6.3115   -6.1711   -6.0521   -5.8833   -5.8127   -5.7196   -5.5698   -5.4492   -5.4039   -5.3324   -5.2075   -5.1878   -5.0591   -5.0304   -4.9398   -4.9005   -4.8285   -4.8189   -4.7566   -4.6292   -4.5840   -4.5021   -4.4317   -4.3781   -4.3033   -4.2552   -4.2101   -4.1972   -4.1253   -4.0762   -4.0041   -3.9789   -3.9562   -3.9035   -3.8351   -3.7845   -3.7508   -3.6768   -3.5685   -3.5186   -3.3200   -3.2594   -2.9808   -2.8586   -2.5660   -2.0118   -1.9183   -1.3165   -1.1811   -0.9822   -0.8456   -0.3314    2.0681    2.7704    2.9032    3.0574    3.3241    3.3936    4.0273    4.4781    4.6442    5.2372    5.3592    6.0411
